country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
Luxembourg,201912,7.0,31.0,0.0,0.0
Tonga,201912,0.0,0.0,0.0,0.0
Honduras,201912,0.0,2.0,0.0,0.0
Panama,201912,1.0,12.0,0.0,0.0
Rwanda,201912,2.0,10.0,0.0,0.0
Liberia,201912,0.0,4.0,0.0,0.0
Zimbabwe,201912,1.0,15.0,0.0,0.0
Kazakhstan,201912,2.0,15.0,0.0,0.0
Guatemala,201912,3.0,5.0,0.0,0.0
Samoa,201912,0.0,0.0,0.0,0.0
Azerbaijan,201912,0.0,2.0,0.0,0.0
Namibia,201912,0.0,4.0,0.0,0.0
Angola,201912,0.0,2.0,0.0,0.0
Monaco,201912,2.0,7.0,0.0,0.0
Iraq,201912,15.0,16.0,0.0,0.0
Barbados,201912,0.0,3.0,0.0,0.0
Belarus,201912,2.0,14.0,0.0,0.0
Malawi,201912,2.0,23.0,0.0,0.0
Sudan,201912,1.0,12.0,0.0,0.0
Malta,201912,4.0,6.0,0.0,0.0
Burundi,201912,0.0,3.0,0.0,0.0
Mauritius,201912,1.0,6.0,0.0,0.0
Cabo Verde,201912,0.0,1.0,0.0,0.0
Madagascar,201912,1.0,7.0,0.0,0.0
Macao,201912,1.0,3.0,0.0,0.0
Togo,201912,0.0,3.0,0.0,0.0
French Guiana,201912,3.0,2.0,0.0,0.0
Republic of the Congo,201912,0.0,1.0,0.0,0.0
Syria,201912,3.0,4.0,0.0,0.0
Bahrain,201912,2.0,6.0,0.0,0.0
Mongolia,201912,2.0,13.0,0.0,0.0
Greenland,201912,0.0,0.0,0.0,0.0
Kosovo,201912,0.0,2.0,0.0,0.0
Dominican Republic,201912,0.0,4.0,0.0,0.0
Montenegro,201912,0.0,4.0,0.0,0.0
Saint Kitts and Nevis,201912,0.0,2.0,0.0,0.0
Gambia,201912,0.0,3.0,0.0,0.0
Armenia,201912,1.0,9.0,0.0,0.0
Tajikistan,201912,0.0,2.0,0.0,0.0
Trinidad and Tobago,201912,2.0,2.0,0.0,0.0
Saint Lucia,201912,0.0,0.0,0.0,0.0
Paraguay,201912,0.0,5.0,0.0,0.0
Yemen,201912,0.0,3.0,0.0,0.0
Bhutan,201912,2.0,6.0,0.0,0.0
Lesotho,201912,1.0,0.0,0.0,0.0
Eswatini,201912,0.0,3.0,0.0,0.0
GuineaBissau,201912,0.0,1.0,0.0,0.0
Liechtenstein,201912,0.0,0.0,0.0,0.0
Uzbekistan,201912,1.0,3.0,0.0,0.0
Jamaica,201912,1.0,8.0,0.0,0.0
country,201912,0.0,2.0,0.0,0.0
Reunion,201912,0.0,1.0,0.0,0.0
Palestinian Territory,201912,0.0,1.0,0.0,0.0
Libya,201912,1.0,6.0,0.0,0.0
Guadeloupe,201912,1.0,0.0,0.0,0.0
Somalia,201912,0.0,0.0,0.0,0.0
Albania,201912,0.0,5.0,0.0,0.0
Mauritania,201912,0.0,1.0,0.0,0.0
El Salvador,201912,0.0,1.0,0.0,0.0
Central African Republic,201912,0.0,0.0,0.0,0.0
Belize,201912,0.0,0.0,0.0,0.0
Faroe Islands,201912,0.0,0.0,0.0,0.0
Curacao,201912,0.0,0.0,0.0,0.0
Seychelles,201912,0.0,3.0,0.0,0.0
Chad,201912,0.0,0.0,0.0,0.0
San Marino,201912,0.0,0.0,0.0,0.0
Maldives,201912,0.0,1.0,0.0,0.0
Turkmenistan,201912,0.0,0.0,0.0,0.0
Ivory Coast,201912,0.0,2.0,0.0,0.0
Gabon,201912,0.0,3.0,0.0,0.0
Cayman Islands,201912,0.0,0.0,0.0,0.0
Eritrea,201912,0.0,0.0,0.0,0.0
Guyana,201912,0.0,1.0,0.0,0.0
Bahamas,201912,0.0,2.0,0.0,0.0
Turks and Caicos Islands,201912,0.0,0.0,0.0,0.0
Palau,201912,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201912,0.0,0.0,0.0,0.0
Djibouti,201912,0.0,0.0,0.0,0.0
Martinique,201912,0.0,0.0,0.0,0.0
Antigua and Barbuda,201912,0.0,0.0,0.0,0.0
Micronesia,201912,0.0,0.0,0.0,0.0
Bermuda,201912,0.0,0.0,0.0,0.0
Andorra,201912,0.0,1.0,0.0,0.0
Suriname,201912,0.0,1.0,0.0,0.0
Solomon Islands,201912,0.0,1.0,0.0,0.0
Vatican,201912,0.0,0.0,0.0,0.0
Sint Maarten,201912,0.0,0.0,0.0,0.0
Isle of Man,201912,0.0,0.0,0.0,0.0
Gibraltar,201912,0.0,0.0,0.0,0.0
Aruba,201912,0.0,1.0,0.0,0.0
India,202001,993.0,464.0,1.0,2.0
Uganda,202001,8.0,59.0,0.0,0.0
Denmark,202001,266.0,463.0,1.0,1.0
Japan,202001,2076.0,733.0,2.0,2.0
France,202001,725.0,1255.0,0.0,3.0
Australia,202001,912.0,1017.0,3.0,4.0
South Korea,202001,1179.0,367.0,4.0,0.0
United States,202001,7775.0,6234.0,22.0,34.0
Switzerland,202001,295.0,782.0,1.0,2.0
Tanzania,202001,8.0,45.0,0.0,1.0
Portugal,202001,203.0,288.0,0.0,1.0
United Kingdom,202001,1113.0,2268.0,5.0,10.0
Italy,202001,1419.0,1296.0,2.0,5.0
Singapore,202001,113.0,213.0,2.0,1.0
Canada,202001,1023.0,1172.0,2.0,7.0
Sweden,202001,344.0,572.0,1.0,0.0
China,202001,8213.0,2425.0,46.0,30.0
Netherlands,202001,604.0,898.0,0.0,0.0
Brazil,202001,799.0,594.0,0.0,3.0
Morocco,202001,18.0,32.0,0.0,0.0
Germany,202001,1463.0,1796.0,3.0,3.0
Costa Rica,202001,2.0,14.0,0.0,0.0
Turkey,202001,559.0,198.0,0.0,1.0
Greece,202001,157.0,236.0,1.0,0.0
Iran,202001,608.0,263.0,0.0,0.0
South Africa,202001,123.0,192.0,0.0,1.0
Moldova,202001,0.0,2.0,0.0,0.0
Hungary,202001,108.0,105.0,0.0,0.0
Austria,202001,172.0,340.0,0.0,0.0
Serbia,202001,50.0,73.0,0.0,0.0
Romania,202001,58.0,82.0,0.0,0.0
Argentina,202001,101.0,146.0,0.0,1.0
Israel,202001,257.0,270.0,1.0,0.0
Spain,202001,909.0,984.0,0.0,2.0
Russia,202001,192.0,197.0,1.0,0.0
Belgium,202001,259.0,546.0,0.0,2.0
Norway,202001,193.0,289.0,0.0,1.0
Vietnam,202001,16.0,54.0,0.0,0.0
Malaysia,202001,75.0,123.0,0.0,1.0
Ireland,202001,105.0,189.0,0.0,0.0
Taiwan,202001,365.0,246.0,2.0,1.0
Chile,202001,80.0,135.0,0.0,0.0
Egypt,202001,212.0,161.0,1.0,0.0
Jordan,202001,31.0,38.0,0.0,0.0
Thailand,202001,132.0,139.0,0.0,1.0
Qatar,202001,21.0,46.0,1.0,0.0
Bangladesh,202001,21.0,50.0,0.0,0.0
Saudi Arabia,202001,106.0,272.0,2.0,6.0
Poland,202001,575.0,297.0,1.0,0.0
Iceland,202001,3.0,30.0,0.0,0.0
Lebanon,202001,29.0,39.0,0.0,0.0
New Zealand,202001,111.0,152.0,0.0,0.0
Mozambique,202001,2.0,12.0,0.0,0.0
Lithuania,202001,28.0,33.0,0.0,0.0
Bosnia and Herzegovina,202001,1.0,12.0,0.0,0.0
Finland,202001,160.0,250.0,1.0,0.0
Slovenia,202001,39.0,66.0,1.0,0.0
Georgia,202001,47.0,54.0,0.0,0.0
New Caledonia,202001,0.0,1.0,0.0,0.0
Myanmar,202001,1.0,11.0,0.0,0.0
Croatia,202001,52.0,74.0,0.0,0.0
Zambia,202001,1.0,17.0,0.0,0.0
Pakistan,202001,83.0,198.0,1.0,2.0
Jersey,202001,27.0,22.0,1.0,0.0
Cameroon,202001,13.0,23.0,0.0,0.0
Uruguay,202001,10.0,23.0,0.0,0.0
Peru,202001,26.0,82.0,0.0,0.0
Ethiopia,202001,69.0,48.0,0.0,0.0
Colombia,202001,55.0,88.0,0.0,2.0
Kenya,202001,16.0,70.0,0.0,0.0
Democratic Republic of the Congo,202001,1.0,5.0,0.0,0.0
Estonia,202001,10.0,30.0,0.0,0.0
Mexico,202001,230.0,217.0,0.0,0.0
Slovakia,202001,31.0,28.0,0.0,0.0
Cuba,202001,1.0,9.0,0.0,0.0
Fiji,202001,0.0,0.0,0.0,0.0
Ghana,202001,16.0,39.0,0.0,1.0
Nigeria,202001,61.0,63.0,0.0,1.0
Guinea,202001,1.0,9.0,0.0,0.0
Kyrgyzstan,202001,0.0,4.0,0.0,0.0
Nepal,202001,12.0,27.0,0.0,2.0
United Arab Emirates,202001,14.0,48.0,0.0,0.0
French Polynesia,202001,0.0,3.0,0.0,0.0
Indonesia,202001,51.0,60.0,0.0,0.0
Ukraine,202001,12.0,35.0,0.0,0.0
Sri Lanka,202001,8.0,17.0,0.0,0.0
Cyprus,202001,10.0,38.0,0.0,0.0
Philippines,202001,11.0,38.0,0.0,0.0
Nicaragua,202001,0.0,7.0,0.0,0.0
Cambodia,202001,0.0,12.0,0.0,0.0
Tunisia,202001,32.0,47.0,0.0,0.0
Venezuela,202001,2.0,13.0,0.0,0.0
Latvia,202001,11.0,17.0,0.0,0.0
Czechia,202001,2.0,7.0,0.0,0.0
Ecuador,202001,7.0,28.0,0.0,1.0
Botswana,202001,1.0,4.0,0.0,0.0
Bolivia,202001,0.0,5.0,0.0,0.0
North Macedonia,202001,1.0,4.0,0.0,0.0
Afghanistan,202001,0.0,0.0,0.0,0.0
Benin,202001,1.0,10.0,0.0,0.0
Burkina Faso,202001,5.0,20.0,0.0,0.0
Haiti,202001,1.0,2.0,0.0,0.0
Mali,202001,2.0,10.0,0.0,0.0
Niger,202001,0.0,3.0,0.0,0.0
Sierra Leone,202001,0.0,12.0,0.0,0.0
Bulgaria,202001,24.0,52.0,0.0,0.0
Algeria,202001,11.0,22.0,0.0,0.0
Senegal,202001,1.0,14.0,0.0,0.0
Oman,202001,4.0,22.0,0.0,0.0
Grenada,202001,1.0,5.0,0.0,0.0
Kuwait,202001,16.0,10.0,0.0,0.0
Laos,202001,0.0,1.0,0.0,0.0
Brunei,202001,0.0,4.0,0.0,0.0
Dominica,202001,0.0,0.0,0.0,0.0
Luxembourg,202001,3.0,18.0,0.0,0.0
Tonga,202001,0.0,0.0,0.0,0.0
Honduras,202001,0.0,2.0,0.0,0.0
Panama,202001,1.0,9.0,0.0,0.0
Rwanda,202001,3.0,14.0,0.0,0.0
Liberia,202001,0.0,1.0,0.0,0.0
Zimbabwe,202001,2.0,16.0,0.0,0.0
Kazakhstan,202001,1.0,20.0,0.0,0.0
Guatemala,202001,1.0,7.0,0.0,0.0
Samoa,202001,0.0,1.0,0.0,0.0
Azerbaijan,202001,1.0,6.0,0.0,0.0
Namibia,202001,2.0,6.0,0.0,0.0
Angola,202001,0.0,2.0,0.0,0.0
Monaco,202001,1.0,6.0,0.0,0.0
Iraq,202001,11.0,14.0,0.0,0.0
Barbados,202001,0.0,3.0,0.0,0.0
Belarus,202001,2.0,18.0,0.0,0.0
Malawi,202001,1.0,23.0,0.0,0.0
Sudan,202001,4.0,11.0,0.0,0.0
Malta,202001,0.0,7.0,0.0,0.0
Burundi,202001,0.0,2.0,0.0,0.0
Mauritius,202001,1.0,4.0,0.0,0.0
Cabo Verde,202001,0.0,0.0,0.0,0.0
Madagascar,202001,4.0,3.0,0.0,0.0
Macao,202001,0.0,1.0,0.0,0.0
Togo,202001,1.0,4.0,0.0,0.0
French Guiana,202001,1.0,4.0,0.0,1.0
Republic of the Congo,202001,0.0,0.0,0.0,0.0
Syria,202001,8.0,4.0,0.0,0.0
Bahrain,202001,0.0,5.0,0.0,0.0
Mongolia,202001,1.0,9.0,0.0,0.0
Greenland,202001,1.0,4.0,0.0,0.0
Kosovo,202001,1.0,3.0,0.0,0.0
Dominican Republic,202001,0.0,6.0,0.0,0.0
Montenegro,202001,1.0,4.0,0.0,0.0
Saint Kitts and Nevis,202001,3.0,3.0,0.0,0.0
Gambia,202001,1.0,6.0,0.0,0.0
Armenia,202001,1.0,9.0,0.0,0.0
Tajikistan,202001,0.0,1.0,0.0,0.0
Trinidad and Tobago,202001,1.0,1.0,0.0,1.0
Saint Lucia,202001,0.0,0.0,0.0,0.0
Paraguay,202001,1.0,5.0,0.0,0.0
Yemen,202001,1.0,4.0,0.0,0.0
Bhutan,202001,1.0,3.0,0.0,0.0
Lesotho,202001,1.0,3.0,0.0,0.0
Eswatini,202001,0.0,4.0,0.0,0.0
GuineaBissau,202001,0.0,1.0,0.0,0.0
Liechtenstein,202001,0.0,2.0,0.0,0.0
Uzbekistan,202001,1.0,5.0,0.0,0.0
Jamaica,202001,0.0,6.0,0.0,0.0
country,202001,0.0,0.0,0.0,0.0
Reunion,202001,1.0,0.0,0.0,0.0
Palestinian Territory,202001,0.0,1.0,0.0,0.0
Libya,202001,0.0,2.0,0.0,0.0
Guadeloupe,202001,0.0,1.0,0.0,0.0
Somalia,202001,0.0,1.0,0.0,0.0
Albania,202001,0.0,7.0,0.0,0.0
Mauritania,202001,0.0,0.0,0.0,0.0
El Salvador,202001,0.0,2.0,0.0,0.0
Central African Republic,202001,0.0,1.0,0.0,0.0
Belize,202001,0.0,1.0,0.0,0.0
Faroe Islands,202001,0.0,1.0,0.0,0.0
Curacao,202001,0.0,0.0,0.0,0.0
Seychelles,202001,0.0,2.0,0.0,0.0
Chad,202001,0.0,0.0,0.0,0.0
San Marino,202001,0.0,0.0,0.0,0.0
Maldives,202001,0.0,1.0,0.0,0.0
Turkmenistan,202001,0.0,0.0,0.0,0.0
Ivory Coast,202001,0.0,0.0,0.0,0.0
Gabon,202001,0.0,4.0,0.0,0.0
Cayman Islands,202001,0.0,0.0,0.0,0.0
Eritrea,202001,1.0,0.0,0.0,0.0
Guyana,202001,0.0,2.0,0.0,0.0
Bahamas,202001,0.0,1.0,0.0,0.0
Turks and Caicos Islands,202001,0.0,0.0,0.0,0.0
Palau,202001,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202001,0.0,0.0,0.0,0.0
Djibouti,202001,0.0,0.0,0.0,0.0
Martinique,202001,0.0,1.0,0.0,0.0
Antigua and Barbuda,202001,0.0,0.0,0.0,0.0
Micronesia,202001,0.0,1.0,0.0,0.0
Bermuda,202001,0.0,1.0,0.0,0.0
Andorra,202001,0.0,1.0,0.0,0.0
Suriname,202001,0.0,1.0,0.0,0.0
Solomon Islands,202001,0.0,0.0,0.0,0.0
Vatican,202001,0.0,1.0,0.0,0.0
Sint Maarten,202001,0.0,0.0,0.0,0.0
Isle of Man,202001,0.0,0.0,0.0,0.0
Gibraltar,202001,0.0,0.0,0.0,0.0
Aruba,202001,0.0,0.0,0.0,0.0
India,202002,883.0,474.0,6.0,9.0
Uganda,202002,9.0,67.0,0.0,1.0
Denmark,202002,256.0,467.0,1.0,0.0
Japan,202002,1938.0,729.0,10.0,15.0
France,202002,694.0,1243.0,6.0,7.0
Australia,202002,975.0,1051.0,4.0,13.0
South Korea,202002,1266.0,404.0,16.0,3.0
United States,202002,7382.0,6110.0,66.0,103.0
Switzerland,202002,315.0,772.0,6.0,11.0
Tanzania,202002,5.0,47.0,0.0,1.0
Portugal,202002,167.0,267.0,2.0,1.0
United Kingdom,202002,1114.0,2274.0,11.0,38.0
Italy,202002,1411.0,1186.0,18.0,19.0
Singapore,202002,155.0,229.0,17.0,11.0
Canada,202002,927.0,1165.0,8.0,18.0
Sweden,202002,361.0,555.0,1.0,1.0
China,202002,8529.0,2576.0,361.0,105.0
Netherlands,202002,613.0,839.0,0.0,9.0
Brazil,202002,804.0,616.0,5.0,4.0
Morocco,202002,21.0,23.0,0.0,1.0
Germany,202002,1454.0,1648.0,13.0,14.0
Costa Rica,202002,5.0,10.0,0.0,0.0
Turkey,202002,574.0,174.0,0.0,1.0
Greece,202002,176.0,203.0,1.0,2.0
Iran,202002,556.0,331.0,4.0,3.0
South Africa,202002,136.0,184.0,0.0,3.0
Moldova,202002,0.0,2.0,0.0,0.0
Hungary,202002,78.0,121.0,0.0,0.0
Austria,202002,170.0,396.0,0.0,1.0
Serbia,202002,31.0,78.0,0.0,0.0
Romania,202002,56.0,80.0,0.0,1.0
Argentina,202002,79.0,131.0,0.0,2.0
Israel,202002,224.0,254.0,1.0,1.0
Spain,202002,885.0,960.0,3.0,2.0
Russia,202002,261.0,199.0,0.0,0.0
Belgium,202002,219.0,510.0,2.0,6.0
Norway,202002,165.0,265.0,0.0,2.0
Vietnam,202002,26.0,78.0,3.0,2.0
Malaysia,202002,104.0,148.0,1.0,5.0
Ireland,202002,105.0,203.0,0.0,2.0
Taiwan,202002,433.0,235.0,8.0,8.0
Chile,202002,52.0,108.0,0.0,2.0
Egypt,202002,186.0,184.0,2.0,3.0
Jordan,202002,33.0,41.0,0.0,2.0
Thailand,202002,141.0,143.0,1.0,6.0
Qatar,202002,23.0,67.0,1.0,0.0
Bangladesh,202002,21.0,60.0,1.0,2.0
Saudi Arabia,202002,124.0,278.0,8.0,9.0
Poland,202002,530.0,299.0,1.0,1.0
Iceland,202002,5.0,20.0,0.0,0.0
Lebanon,202002,33.0,51.0,0.0,0.0
New Zealand,202002,125.0,182.0,2.0,1.0
Mozambique,202002,0.0,11.0,0.0,0.0
Lithuania,202002,36.0,37.0,0.0,0.0
Bosnia and Herzegovina,202002,4.0,6.0,0.0,0.0
Finland,202002,162.0,208.0,0.0,0.0
Slovenia,202002,44.0,76.0,0.0,0.0
Georgia,202002,49.0,50.0,0.0,0.0
New Caledonia,202002,0.0,7.0,0.0,0.0
Myanmar,202002,0.0,16.0,0.0,0.0
Croatia,202002,37.0,58.0,0.0,0.0
Zambia,202002,0.0,16.0,0.0,1.0
Pakistan,202002,65.0,181.0,0.0,4.0
Jersey,202002,32.0,12.0,1.0,0.0
Cameroon,202002,6.0,38.0,0.0,1.0
Uruguay,202002,8.0,21.0,1.0,1.0
Peru,202002,28.0,88.0,0.0,2.0
Ethiopia,202002,67.0,51.0,1.0,1.0
Colombia,202002,46.0,94.0,1.0,6.0
Kenya,202002,10.0,82.0,0.0,2.0
Democratic Republic of the Congo,202002,0.0,5.0,0.0,0.0
Estonia,202002,12.0,32.0,0.0,1.0
Mexico,202002,189.0,176.0,3.0,1.0
Slovakia,202002,35.0,45.0,0.0,0.0
Cuba,202002,5.0,8.0,0.0,1.0
Fiji,202002,0.0,4.0,0.0,0.0
Ghana,202002,11.0,40.0,0.0,2.0
Nigeria,202002,52.0,74.0,0.0,2.0
Guinea,202002,0.0,13.0,0.0,0.0
Kyrgyzstan,202002,0.0,2.0,0.0,0.0
Nepal,202002,16.0,29.0,0.0,4.0
United Arab Emirates,202002,15.0,40.0,0.0,0.0
French Polynesia,202002,0.0,2.0,0.0,0.0
Indonesia,202002,27.0,53.0,0.0,3.0
Ukraine,202002,13.0,32.0,0.0,0.0
Sri Lanka,202002,23.0,16.0,0.0,0.0
Cyprus,202002,7.0,36.0,0.0,1.0
Philippines,202002,6.0,40.0,0.0,0.0
Nicaragua,202002,0.0,1.0,0.0,0.0
Cambodia,202002,0.0,4.0,0.0,2.0
Tunisia,202002,28.0,40.0,0.0,0.0
Venezuela,202002,1.0,9.0,0.0,1.0
Latvia,202002,12.0,19.0,0.0,0.0
Czechia,202002,1.0,8.0,0.0,0.0
Ecuador,202002,4.0,15.0,0.0,0.0
Botswana,202002,2.0,7.0,0.0,0.0
Bolivia,202002,1.0,4.0,0.0,2.0
North Macedonia,202002,0.0,4.0,0.0,0.0
Afghanistan,202002,0.0,3.0,0.0,1.0
Benin,202002,0.0,6.0,0.0,0.0
Burkina Faso,202002,1.0,8.0,0.0,0.0
Haiti,202002,0.0,6.0,0.0,0.0
Mali,202002,4.0,11.0,0.0,2.0
Niger,202002,0.0,0.0,0.0,0.0
Sierra Leone,202002,1.0,6.0,0.0,0.0
Bulgaria,202002,11.0,36.0,0.0,0.0
Algeria,202002,6.0,26.0,1.0,0.0
Senegal,202002,3.0,14.0,0.0,0.0
Oman,202002,7.0,19.0,1.0,3.0
Grenada,202002,0.0,2.0,0.0,0.0
Kuwait,202002,11.0,22.0,0.0,1.0
Laos,202002,0.0,5.0,0.0,0.0
Brunei,202002,0.0,4.0,1.0,0.0
Dominica,202002,0.0,2.0,0.0,0.0
Luxembourg,202002,6.0,27.0,0.0,0.0
Tonga,202002,0.0,0.0,0.0,0.0
Honduras,202002,1.0,6.0,0.0,2.0
Panama,202002,1.0,12.0,0.0,1.0
Rwanda,202002,1.0,17.0,0.0,0.0
Liberia,202002,0.0,1.0,0.0,0.0
Zimbabwe,202002,1.0,19.0,0.0,0.0
Kazakhstan,202002,8.0,13.0,0.0,0.0
Guatemala,202002,1.0,7.0,0.0,0.0
Samoa,202002,0.0,0.0,0.0,0.0
Azerbaijan,202002,1.0,5.0,0.0,0.0
Namibia,202002,1.0,3.0,0.0,0.0
Angola,202002,0.0,2.0,0.0,0.0
Monaco,202002,0.0,4.0,0.0,0.0
Iraq,202002,7.0,16.0,0.0,1.0
Barbados,202002,0.0,2.0,0.0,0.0
Belarus,202002,2.0,9.0,0.0,1.0
Malawi,202002,2.0,17.0,0.0,0.0
Sudan,202002,2.0,20.0,1.0,2.0
Malta,202002,3.0,7.0,0.0,0.0
Burundi,202002,0.0,1.0,0.0,0.0
Mauritius,202002,0.0,5.0,1.0,0.0
Cabo Verde,202002,0.0,0.0,0.0,0.0
Madagascar,202002,0.0,5.0,0.0,0.0
Macao,202002,0.0,2.0,1.0,0.0
Togo,202002,0.0,3.0,0.0,0.0
French Guiana,202002,0.0,4.0,0.0,0.0
Republic of the Congo,202002,0.0,1.0,0.0,1.0
Syria,202002,3.0,2.0,0.0,0.0
Bahrain,202002,2.0,9.0,0.0,0.0
Mongolia,202002,0.0,14.0,0.0,0.0
Greenland,202002,1.0,1.0,0.0,0.0
Kosovo,202002,0.0,2.0,0.0,0.0
Dominican Republic,202002,0.0,4.0,0.0,0.0
Montenegro,202002,0.0,3.0,0.0,0.0
Saint Kitts and Nevis,202002,0.0,1.0,0.0,0.0
Gambia,202002,0.0,10.0,0.0,0.0
Armenia,202002,3.0,7.0,0.0,0.0
Tajikistan,202002,0.0,2.0,0.0,0.0
Trinidad and Tobago,202002,0.0,4.0,0.0,0.0
Saint Lucia,202002,1.0,1.0,0.0,0.0
Paraguay,202002,0.0,2.0,0.0,1.0
Yemen,202002,0.0,7.0,0.0,1.0
Bhutan,202002,1.0,5.0,0.0,0.0
Lesotho,202002,0.0,3.0,0.0,0.0
Eswatini,202002,0.0,1.0,0.0,0.0
GuineaBissau,202002,0.0,0.0,0.0,0.0
Liechtenstein,202002,0.0,2.0,0.0,0.0
Uzbekistan,202002,0.0,2.0,0.0,0.0
Jamaica,202002,0.0,3.0,0.0,0.0
country,202002,0.0,0.0,0.0,0.0
Reunion,202002,0.0,1.0,0.0,0.0
Palestinian Territory,202002,0.0,0.0,0.0,0.0
Libya,202002,0.0,4.0,0.0,0.0
Guadeloupe,202002,0.0,0.0,0.0,0.0
Somalia,202002,0.0,0.0,0.0,0.0
Albania,202002,2.0,4.0,0.0,0.0
Mauritania,202002,0.0,0.0,0.0,0.0
El Salvador,202002,0.0,2.0,0.0,0.0
Central African Republic,202002,0.0,3.0,0.0,0.0
Belize,202002,1.0,0.0,0.0,0.0
Faroe Islands,202002,0.0,3.0,0.0,0.0
Curacao,202002,0.0,1.0,0.0,0.0
Seychelles,202002,0.0,1.0,0.0,0.0
Chad,202002,0.0,4.0,0.0,0.0
San Marino,202002,0.0,0.0,0.0,0.0
Maldives,202002,0.0,0.0,0.0,0.0
Turkmenistan,202002,0.0,0.0,0.0,0.0
Ivory Coast,202002,0.0,0.0,0.0,0.0
Gabon,202002,0.0,1.0,0.0,0.0
Cayman Islands,202002,0.0,0.0,0.0,0.0
Eritrea,202002,1.0,1.0,0.0,0.0
Guyana,202002,0.0,2.0,0.0,0.0
Bahamas,202002,0.0,0.0,0.0,0.0
Turks and Caicos Islands,202002,0.0,0.0,0.0,0.0
Palau,202002,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202002,0.0,0.0,0.0,0.0
Djibouti,202002,0.0,1.0,0.0,0.0
Martinique,202002,0.0,0.0,0.0,0.0
Antigua and Barbuda,202002,0.0,0.0,0.0,0.0
Micronesia,202002,0.0,0.0,0.0,0.0
Bermuda,202002,0.0,1.0,0.0,0.0
Andorra,202002,0.0,1.0,0.0,0.0
Suriname,202002,0.0,1.0,0.0,0.0
Solomon Islands,202002,0.0,2.0,0.0,0.0
Vatican,202002,0.0,0.0,0.0,0.0
Sint Maarten,202002,0.0,0.0,0.0,0.0
Isle of Man,202002,0.0,0.0,0.0,0.0
Gibraltar,202002,0.0,0.0,0.0,0.0
Aruba,202002,0.0,0.0,0.0,0.0
India,202003,1045.0,490.0,58.0,62.0
Uganda,202003,9.0,52.0,0.0,2.0
Denmark,202003,303.0,454.0,2.0,20.0
Japan,202003,2482.0,772.0,32.0,34.0
France,202003,725.0,1337.0,55.0,62.0
Australia,202003,975.0,1091.0,43.0,72.0
South Korea,202003,1592.0,435.0,49.0,20.0
United States,202003,7721.0,6333.0,360.0,413.0
Switzerland,202003,368.0,811.0,16.0,46.0
Tanzania,202003,15.0,43.0,0.0,2.0
Portugal,202003,203.0,293.0,5.0,14.0
United Kingdom,202003,1116.0,2297.0,87.0,173.0
Italy,202003,1742.0,1387.0,312.0,156.0
Singapore,202003,169.0,236.0,60.0,29.0
Canada,202003,976.0,1160.0,41.0,70.0
Sweden,202003,334.0,637.0,5.0,21.0
China,202003,8392.0,2534.0,892.0,237.0
Netherlands,202003,650.0,927.0,15.0,40.0
Brazil,202003,971.0,706.0,28.0,34.0
Morocco,202003,28.0,21.0,3.0,2.0
Germany,202003,1725.0,1781.0,20.0,75.0
Costa Rica,202003,6.0,13.0,0.0,1.0
Turkey,202003,592.0,186.0,16.0,10.0
Greece,202003,194.0,242.0,9.0,15.0
Iran,202003,614.0,306.0,69.0,36.0
South Africa,202003,134.0,195.0,8.0,16.0
Moldova,202003,0.0,3.0,0.0,0.0
Hungary,202003,86.0,138.0,1.0,5.0
Austria,202003,190.0,373.0,5.0,18.0
Serbia,202003,35.0,61.0,0.0,4.0
Romania,202003,87.0,83.0,0.0,6.0
Argentina,202003,79.0,130.0,5.0,5.0
Israel,202003,263.0,268.0,13.0,13.0
Spain,202003,1033.0,1011.0,31.0,42.0
Russia,202003,363.0,240.0,0.0,9.0
Belgium,202003,257.0,552.0,9.0,22.0
Norway,202003,155.0,271.0,4.0,14.0
Vietnam,202003,19.0,101.0,1.0,5.0
Malaysia,202003,119.0,144.0,1.0,12.0
Ireland,202003,135.0,221.0,8.0,13.0
Taiwan,202003,499.0,284.0,44.0,12.0
Chile,202003,59.0,148.0,4.0,6.0
Egypt,202003,272.0,191.0,5.0,7.0
Jordan,202003,30.0,45.0,2.0,4.0
Thailand,202003,144.0,140.0,1.0,22.0
Qatar,202003,17.0,69.0,0.0,1.0
Bangladesh,202003,35.0,75.0,1.0,8.0
Saudi Arabia,202003,137.0,298.0,8.0,24.0
Poland,202003,668.0,326.0,12.0,15.0
Iceland,202003,4.0,29.0,0.0,0.0
Lebanon,202003,32.0,59.0,5.0,2.0
New Zealand,202003,102.0,168.0,2.0,10.0
Mozambique,202003,3.0,9.0,0.0,1.0
Lithuania,202003,34.0,53.0,0.0,1.0
Bosnia and Herzegovina,202003,1.0,4.0,0.0,0.0
Finland,202003,158.0,220.0,0.0,7.0
Slovenia,202003,57.0,62.0,1.0,3.0
Georgia,202003,50.0,44.0,3.0,1.0
New Caledonia,202003,1.0,4.0,0.0,0.0
Myanmar,202003,1.0,10.0,0.0,0.0
Croatia,202003,56.0,74.0,2.0,3.0
Zambia,202003,4.0,14.0,0.0,2.0
Pakistan,202003,69.0,195.0,9.0,15.0
