country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
Slovakia,202004,37.0,34.0,1.0,1.0
Costa Rica,202004,2.0,21.0,0.0,2.0
Lebanon,202004,35.0,82.0,6.0,14.0
United Arab Emirates,202004,31.0,76.0,7.0,19.0
Jersey,202004,38.0,29.0,7.0,3.0
Argentina,202004,97.0,166.0,15.0,32.0
Moldova,202004,0.0,4.0,0.0,1.0
Hungary,202004,70.0,123.0,3.0,9.0
Malaysia,202004,136.0,190.0,19.0,24.0
Jordan,202004,37.0,42.0,9.0,13.0
Georgia,202004,41.0,66.0,15.0,14.0
Bangladesh,202004,23.0,76.0,6.0,22.0
Luxembourg,202004,7.0,25.0,1.0,6.0
Cyprus,202004,9.0,40.0,4.0,8.0
Thailand,202004,193.0,177.0,10.0,27.0
Honduras,202004,0.0,4.0,0.0,5.0
Egypt,202004,244.0,211.0,22.0,28.0
Estonia,202004,8.0,52.0,1.0,4.0
Latvia,202004,10.0,19.0,0.0,2.0
Kuwait,202004,22.0,24.0,2.0,5.0
Nepal,202004,20.0,30.0,11.0,10.0
Burkina Faso,202004,2.0,24.0,2.0,0.0
Liberia,202004,0.0,3.0,0.0,0.0
Slovenia,202004,40.0,63.0,5.0,10.0
Ethiopia,202004,59.0,51.0,4.0,2.0
Cameroon,202004,9.0,35.0,3.0,4.0
Uzbekistan,202004,0.0,7.0,0.0,0.0
Bulgaria,202004,14.0,44.0,2.0,4.0
Croatia,202004,57.0,65.0,11.0,11.0
Ukraine,202004,19.0,42.0,0.0,2.0
Czechia,202004,2.0,5.0,0.0,1.0
Pakistan,202004,77.0,213.0,27.0,42.0
Dominica,202004,0.0,0.0,0.0,0.0
Qatar,202004,24.0,62.0,6.0,8.0
Algeria,202004,13.0,26.0,1.0,4.0
Iceland,202004,3.0,25.0,2.0,0.0
Myanmar,202004,0.0,18.0,0.0,1.0
New Caledonia,202004,0.0,4.0,1.0,0.0
Tunisia,202004,37.0,53.0,5.0,6.0
Kyrgyzstan,202004,1.0,3.0,0.0,0.0
Zambia,202004,2.0,26.0,1.0,1.0
Cuba,202004,4.0,12.0,0.0,0.0
Fiji,202004,2.0,2.0,0.0,0.0
French Polynesia,202004,1.0,3.0,0.0,1.0
Ghana,202004,18.0,63.0,4.0,11.0
Philippines,202004,6.0,32.0,2.0,7.0
Grenada,202004,1.0,9.0,1.0,0.0
Ecuador,202004,3.0,35.0,4.0,6.0
Rwanda,202004,0.0,12.0,1.0,1.0
Venezuela,202004,4.0,6.0,1.0,4.0
Kenya,202004,16.0,78.0,3.0,15.0
Niger,202004,0.0,4.0,0.0,0.0
Chad,202004,0.0,2.0,0.0,0.0
Mali,202004,4.0,19.0,1.0,2.0
Afghanistan,202004,0.0,1.0,0.0,0.0
Oman,202004,13.0,20.0,1.0,7.0
North Macedonia,202004,1.0,6.0,0.0,2.0
Botswana,202004,2.0,11.0,2.0,1.0
Zimbabwe,202004,2.0,19.0,3.0,8.0
Benin,202004,1.0,8.0,0.0,1.0
Haiti,202004,0.0,4.0,0.0,1.0
Sierra Leone,202004,1.0,6.0,1.0,1.0
Mongolia,202004,1.0,6.0,0.0,2.0
Senegal,202004,1.0,16.0,1.0,4.0
Laos,202004,0.0,2.0,0.0,1.0
Kazakhstan,202004,9.0,16.0,1.0,2.0
Azerbaijan,202004,0.0,6.0,0.0,1.0
Sudan,202004,3.0,20.0,2.0,2.0
Tonga,202004,0.0,2.0,0.0,0.0
Guatemala,202004,1.0,7.0,0.0,3.0
Namibia,202004,1.0,3.0,0.0,1.0
Angola,202004,0.0,3.0,0.0,0.0
Iraq,202004,14.0,28.0,6.0,2.0
Panama,202004,0.0,9.0,1.0,3.0
Cambodia,202004,1.0,6.0,0.0,2.0
Montenegro,202004,0.0,9.0,0.0,1.0
Democratic Republic of the Congo,202004,0.0,8.0,0.0,1.0
Syria,202004,4.0,7.0,0.0,4.0
Guinea,202004,0.0,15.0,0.0,1.0
Malawi,202004,2.0,30.0,0.0,1.0
Malta,202004,2.0,10.0,7.0,3.0
Belarus,202004,0.0,18.0,1.0,3.0
Greenland,202004,0.0,4.0,0.0,0.0
Monaco,202004,2.0,7.0,0.0,1.0
Brunei,202004,1.0,2.0,1.0,5.0
Bahrain,202004,3.0,4.0,2.0,1.0
Barbados,202004,1.0,1.0,0.0,1.0
Republic of the Congo,202004,0.0,0.0,0.0,0.0
Mauritius,202004,0.0,3.0,0.0,1.0
Tajikistan,202004,0.0,2.0,0.0,0.0
Armenia,202004,4.0,3.0,0.0,2.0
Macao,202004,0.0,2.0,0.0,0.0
Gambia,202004,1.0,7.0,1.0,2.0
Burundi,202004,0.0,1.0,0.0,1.0
Cabo Verde,202004,1.0,0.0,0.0,0.0
Madagascar,202004,0.0,11.0,0.0,0.0
Paraguay,202004,0.0,6.0,0.0,1.0
French Guiana,202004,0.0,0.0,1.0,0.0
Togo,202004,3.0,5.0,0.0,0.0
Samoa,202004,0.0,1.0,0.0,0.0
Dominican Republic,202004,0.0,6.0,0.0,1.0
Saint Lucia,202004,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,202004,1.0,3.0,0.0,0.0
Somalia,202004,1.0,1.0,0.0,0.0
Trinidad and Tobago,202004,0.0,5.0,1.0,1.0
Gabon,202004,0.0,4.0,1.0,0.0
Lesotho,202004,0.0,2.0,0.0,0.0
GuineaBissau,202004,0.0,1.0,0.0,0.0
Bhutan,202004,0.0,5.0,0.0,0.0
Liechtenstein,202004,0.0,2.0,0.0,0.0
Yemen,202004,0.0,8.0,0.0,1.0
Jamaica,202004,2.0,3.0,0.0,1.0
Reunion,202004,0.0,2.0,0.0,0.0
Libya,202004,0.0,7.0,1.0,4.0
Guadeloupe,202004,0.0,1.0,0.0,2.0
Palestinian Territory,202004,0.0,0.0,0.0,0.0
Albania,202004,3.0,14.0,0.0,4.0
Mauritania,202004,0.0,1.0,0.0,0.0
El Salvador,202004,0.0,2.0,0.0,1.0
Belize,202004,0.0,1.0,0.0,0.0
Faroe Islands,202004,0.0,0.0,0.0,0.0
Central African Republic,202004,0.0,1.0,0.0,0.0
Curacao,202004,0.0,0.0,0.0,0.0
Seychelles,202004,0.0,1.0,0.0,0.0
Turkmenistan,202004,0.0,0.0,0.0,0.0
Maldives,202004,0.0,1.0,0.0,0.0
San Marino,202004,1.0,2.0,0.0,0.0
Ivory Coast,202004,0.0,3.0,0.0,0.0
Suriname,202004,0.0,2.0,0.0,0.0
Eritrea,202004,0.0,0.0,0.0,0.0
Cayman Islands,202004,0.0,0.0,0.0,0.0
Guyana,202004,0.0,1.0,0.0,1.0
Bahamas,202004,0.0,1.0,0.0,0.0
Turks and Caicos Islands,202004,0.0,0.0,0.0,0.0
Palau,202004,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202004,0.0,0.0,0.0,0.0
Antigua and Barbuda,202004,0.0,0.0,1.0,0.0
Djibouti,202004,0.0,2.0,0.0,0.0
Martinique,202004,0.0,0.0,0.0,0.0
Solomon Islands,202004,0.0,4.0,0.0,0.0
Bermuda,202004,0.0,0.0,1.0,0.0
Andorra,202004,1.0,2.0,1.0,0.0
Tuvalu,202004,0.0,0.0,0.0,0.0
Vatican,202004,0.0,0.0,0.0,0.0
Sint Maarten,202004,0.0,0.0,0.0,0.0
Gibraltar,202004,0.0,0.0,0.0,0.0
Isle of Man,202004,0.0,0.0,0.0,0.0
Aland Islands,202004,0.0,0.0,0.0,0.0
Aruba,202004,0.0,0.0,0.0,0.0
Portugal,202005,225.0,344.0,35.0,44.0
Australia,202005,1074.0,1180.0,132.0,172.0
France,202005,809.0,1391.0,221.0,210.0
Netherlands,202005,613.0,904.0,52.0,92.0
United States,202005,9116.0,6860.0,1495.0,1096.0
China,202005,7785.0,2385.0,633.0,295.0
Morocco,202005,39.0,36.0,24.0,8.0
United Kingdom,202005,1256.0,2595.0,260.0,513.0
Switzerland,202005,334.0,772.0,38.0,127.0
Germany,202005,1604.0,1922.0,144.0,173.0
Singapore,202005,218.0,270.0,82.0,56.0
Canada,202005,1114.0,1329.0,153.0,201.0
Greece,202005,174.0,237.0,39.0,49.0
Serbia,202005,64.0,77.0,8.0,8.0
Romania,202005,103.0,94.0,7.0,24.0
Denmark,202005,296.0,492.0,15.0,35.0
Sweden,202005,337.0,586.0,24.0,49.0
Japan,202005,2609.0,786.0,98.0,68.0
Norway,202005,148.0,281.0,12.0,22.0
Turkey,202005,758.0,218.0,135.0,48.0
Israel,202005,327.0,257.0,64.0,58.0
Chile,202005,89.0,185.0,20.0,26.0
Russia,202005,320.0,256.0,22.0,22.0
Belgium,202005,257.0,586.0,65.0,77.0
Mozambique,202005,0.0,21.0,0.0,6.0
Italy,202005,1782.0,1437.0,749.0,329.0
Bosnia and Herzegovina,202005,4.0,18.0,2.0,3.0
Poland,202005,682.0,381.0,28.0,40.0
Lithuania,202005,34.0,45.0,0.0,9.0
Finland,202005,160.0,241.0,7.0,15.0
Spain,202005,1237.0,1124.0,273.0,147.0
Brazil,202005,1087.0,771.0,163.0,101.0
Iran,202005,606.0,302.0,128.0,75.0
Austria,202005,169.0,414.0,28.0,54.0
India,202005,1403.0,592.0,298.0,177.0
Colombia,202005,52.0,98.0,16.0,31.0
Mexico,202005,234.0,197.0,29.0,36.0
Vietnam,202005,32.0,114.0,1.0,12.0
Uruguay,202005,9.0,29.0,2.0,5.0
South Korea,202005,1362.0,472.0,74.0,47.0
Taiwan,202005,476.0,262.0,63.0,25.0
South Africa,202005,155.0,240.0,11.0,48.0
Ireland,202005,148.0,223.0,33.0,36.0
Nicaragua,202005,0.0,3.0,1.0,1.0
Peru,202005,21.0,124.0,22.0,30.0
Sri Lanka,202005,24.0,23.0,4.0,4.0
Indonesia,202005,59.0,48.0,8.0,10.0
Bolivia,202005,0.0,5.0,0.0,6.0
New Zealand,202005,140.0,184.0,11.0,28.0
Saudi Arabia,202005,125.0,286.0,25.0,65.0
Nigeria,202005,70.0,73.0,22.0,25.0
Uganda,202005,9.0,75.0,5.0,8.0
Tanzania,202005,7.0,30.0,0.0,9.0
Slovakia,202005,20.0,41.0,0.0,1.0
Costa Rica,202005,3.0,17.0,0.0,5.0
Lebanon,202005,46.0,55.0,10.0,15.0
United Arab Emirates,202005,18.0,74.0,11.0,17.0
Jersey,202005,29.0,24.0,6.0,0.0
Argentina,202005,110.0,165.0,13.0,20.0
Moldova,202005,1.0,3.0,0.0,0.0
Hungary,202005,87.0,119.0,3.0,10.0
Malaysia,202005,139.0,174.0,16.0,34.0
Jordan,202005,33.0,39.0,13.0,10.0
Georgia,202005,47.0,49.0,7.0,8.0
Bangladesh,202005,16.0,65.0,19.0,31.0
Luxembourg,202005,3.0,30.0,4.0,5.0
Cyprus,202005,13.0,48.0,5.0,6.0
Thailand,202005,210.0,167.0,15.0,18.0
Honduras,202005,0.0,3.0,0.0,2.0
Egypt,202005,229.0,213.0,25.0,46.0
Estonia,202005,12.0,42.0,0.0,3.0
Latvia,202005,5.0,16.0,0.0,0.0
Kuwait,202005,15.0,24.0,0.0,9.0
Nepal,202005,30.0,29.0,8.0,16.0
Burkina Faso,202005,3.0,18.0,0.0,0.0
Liberia,202005,0.0,5.0,0.0,3.0
Slovenia,202005,62.0,82.0,5.0,11.0
Ethiopia,202005,76.0,68.0,10.0,9.0
Cameroon,202005,8.0,21.0,2.0,11.0
Uzbekistan,202005,1.0,4.0,0.0,0.0
Bulgaria,202005,21.0,43.0,3.0,4.0
Croatia,202005,41.0,91.0,6.0,11.0
Ukraine,202005,15.0,45.0,2.0,7.0
Czechia,202005,3.0,15.0,0.0,0.0
Pakistan,202005,59.0,202.0,19.0,30.0
Dominica,202005,0.0,0.0,0.0,0.0
Qatar,202005,36.0,63.0,5.0,9.0
Algeria,202005,11.0,35.0,3.0,5.0
Iceland,202005,4.0,27.0,0.0,2.0
Myanmar,202005,0.0,16.0,0.0,1.0
New Caledonia,202005,0.0,6.0,0.0,0.0
Tunisia,202005,41.0,42.0,10.0,5.0
Kyrgyzstan,202005,0.0,8.0,0.0,1.0
Zambia,202005,1.0,13.0,1.0,3.0
Cuba,202005,5.0,21.0,0.0,2.0
Fiji,202005,1.0,7.0,1.0,0.0
French Polynesia,202005,0.0,2.0,1.0,0.0
Ghana,202005,22.0,54.0,8.0,11.0
Philippines,202005,11.0,33.0,10.0,11.0
Grenada,202005,0.0,3.0,0.0,1.0
Ecuador,202005,4.0,41.0,1.0,9.0
Rwanda,202005,3.0,15.0,0.0,6.0
Venezuela,202005,6.0,16.0,0.0,6.0
Kenya,202005,11.0,73.0,4.0,12.0
Niger,202005,0.0,3.0,0.0,0.0
Chad,202005,0.0,2.0,0.0,0.0
Mali,202005,2.0,12.0,1.0,3.0
Afghanistan,202005,1.0,1.0,0.0,1.0
Oman,202005,6.0,29.0,2.0,10.0
North Macedonia,202005,1.0,8.0,0.0,1.0
Botswana,202005,1.0,11.0,1.0,2.0
Zimbabwe,202005,8.0,23.0,2.0,2.0
Benin,202005,0.0,11.0,0.0,1.0
Haiti,202005,1.0,1.0,0.0,0.0
Sierra Leone,202005,1.0,7.0,1.0,3.0
Mongolia,202005,0.0,14.0,0.0,1.0
Senegal,202005,3.0,11.0,1.0,4.0
Laos,202005,0.0,1.0,0.0,0.0
Kazakhstan,202005,6.0,14.0,2.0,2.0
Azerbaijan,202005,0.0,4.0,0.0,1.0
Sudan,202005,2.0,20.0,3.0,7.0
Tonga,202005,0.0,0.0,0.0,0.0
Guatemala,202005,0.0,7.0,0.0,5.0
Namibia,202005,1.0,5.0,0.0,0.0
Angola,202005,1.0,4.0,0.0,0.0
Iraq,202005,14.0,23.0,2.0,5.0
Panama,202005,0.0,12.0,0.0,5.0
Cambodia,202005,0.0,6.0,0.0,1.0
Montenegro,202005,0.0,3.0,2.0,1.0
Democratic Republic of the Congo,202005,0.0,4.0,0.0,2.0
Syria,202005,2.0,3.0,1.0,4.0
Guinea,202005,1.0,8.0,0.0,4.0
Malawi,202005,3.0,31.0,0.0,4.0
Malta,202005,4.0,13.0,3.0,1.0
Belarus,202005,1.0,17.0,1.0,1.0
Greenland,202005,0.0,2.0,0.0,0.0
Monaco,202005,0.0,5.0,1.0,2.0
Brunei,202005,0.0,1.0,0.0,2.0
Bahrain,202005,1.0,13.0,1.0,5.0
Barbados,202005,0.0,0.0,0.0,1.0
Republic of the Congo,202005,0.0,0.0,1.0,0.0
Mauritius,202005,1.0,4.0,1.0,0.0
Tajikistan,202005,0.0,2.0,0.0,0.0
Armenia,202005,3.0,12.0,0.0,2.0
Macao,202005,1.0,1.0,0.0,0.0
Gambia,202005,1.0,13.0,0.0,2.0
Burundi,202005,0.0,3.0,0.0,1.0
Cabo Verde,202005,0.0,1.0,0.0,0.0
Madagascar,202005,1.0,10.0,0.0,0.0
Paraguay,202005,0.0,9.0,0.0,2.0
French Guiana,202005,1.0,3.0,0.0,2.0
Togo,202005,2.0,4.0,1.0,0.0
Samoa,202005,1.0,2.0,0.0,0.0
Dominican Republic,202005,0.0,6.0,1.0,0.0
Saint Lucia,202005,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,202005,0.0,4.0,0.0,0.0
Somalia,202005,1.0,1.0,1.0,0.0
Trinidad and Tobago,202005,3.0,5.0,0.0,0.0
Gabon,202005,3.0,2.0,0.0,0.0
Lesotho,202005,0.0,2.0,0.0,1.0
GuineaBissau,202005,0.0,1.0,0.0,0.0
Bhutan,202005,0.0,1.0,0.0,0.0
Liechtenstein,202005,1.0,0.0,0.0,0.0
Yemen,202005,1.0,7.0,1.0,2.0
Jamaica,202005,2.0,3.0,0.0,0.0
Reunion,202005,0.0,0.0,0.0,0.0
Libya,202005,0.0,5.0,4.0,0.0
Guadeloupe,202005,0.0,0.0,0.0,1.0
Palestinian Territory,202005,0.0,0.0,0.0,0.0
Albania,202005,2.0,9.0,1.0,2.0
Mauritania,202005,0.0,0.0,0.0,0.0
El Salvador,202005,0.0,0.0,0.0,2.0
Belize,202005,1.0,0.0,0.0,0.0
Faroe Islands,202005,0.0,1.0,0.0,0.0
Central African Republic,202005,0.0,2.0,0.0,1.0
Curacao,202005,0.0,2.0,0.0,0.0
Seychelles,202005,0.0,1.0,0.0,0.0
Turkmenistan,202005,0.0,1.0,0.0,0.0
Maldives,202005,0.0,1.0,0.0,0.0
San Marino,202005,0.0,3.0,0.0,0.0
Ivory Coast,202005,1.0,1.0,0.0,0.0
Suriname,202005,0.0,4.0,0.0,0.0
Eritrea,202005,0.0,0.0,0.0,0.0
Cayman Islands,202005,0.0,0.0,0.0,0.0
Guyana,202005,0.0,0.0,0.0,0.0
Bahamas,202005,0.0,1.0,0.0,0.0
Turks and Caicos Islands,202005,0.0,1.0,0.0,0.0
Palau,202005,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202005,0.0,0.0,0.0,0.0
Antigua and Barbuda,202005,0.0,1.0,0.0,0.0
Djibouti,202005,0.0,0.0,0.0,0.0
Martinique,202005,0.0,0.0,0.0,0.0
Solomon Islands,202005,0.0,0.0,0.0,0.0
Bermuda,202005,0.0,1.0,0.0,0.0
Andorra,202005,0.0,0.0,0.0,0.0
Tuvalu,202005,0.0,0.0,0.0,0.0
Vatican,202005,0.0,0.0,0.0,0.0
Sint Maarten,202005,0.0,0.0,0.0,0.0
Gibraltar,202005,0.0,1.0,0.0,0.0
Isle of Man,202005,0.0,0.0,0.0,0.0
Aland Islands,202005,0.0,0.0,0.0,0.0
Aruba,202005,0.0,0.0,0.0,0.0
Portugal,202006,194.0,286.0,31.0,23.0
Australia,202006,994.0,1140.0,99.0,133.0
France,202006,754.0,1280.0,138.0,158.0
Netherlands,202006,618.0,924.0,50.0,88.0
United States,202006,8658.0,6531.0,1212.0,906.0
China,202006,7114.0,2226.0,418.0,237.0
Morocco,202006,31.0,30.0,17.0,6.0
United Kingdom,202006,1228.0,2412.0,237.0,407.0
Switzerland,202006,320.0,805.0,34.0,116.0
Germany,202006,1511.0,1864.0,134.0,143.0
Singapore,202006,163.0,233.0,52.0,45.0
Canada,202006,1049.0,1225.0,110.0,155.0
Greece,202006,142.0,212.0,29.0,48.0
Serbia,202006,41.0,58.0,2.0,6.0
Romania,202006,70.0,97.0,8.0,15.0
Denmark,202006,267.0,414.0,26.0,42.0
Sweden,202006,350.0,592.0,21.0,43.0
Japan,202006,2503.0,725.0,97.0,43.0
Norway,202006,152.0,299.0,10.0,23.0
Turkey,202006,590.0,223.0,103.0,38.0
Israel,202006,258.0,235.0,42.0,41.0
Chile,202006,70.0,154.0,15.0,24.0
Russia,202006,289.0,247.0,8.0,21.0
Belgium,202006,258.0,561.0,46.0,75.0
Mozambique,202006,0.0,19.0,0.0,4.0
Italy,202006,1521.0,1356.0,518.0,214.0
Bosnia and Herzegovina,202006,1.0,8.0,0.0,2.0
Poland,202006,608.0,334.0,25.0,28.0
Lithuania,202006,34.0,42.0,1.0,4.0
Finland,202006,150.0,257.0,6.0,20.0
Spain,202006,1011.0,1097.0,225.0,115.0
Brazil,202006,957.0,711.0,147.0,110.0
Iran,202006,521.0,297.0,97.0,67.0
Austria,202006,156.0,422.0,17.0,40.0
India,202006,1262.0,556.0,246.0,148.0
Colombia,202006,57.0,89.0,9.0,23.0
Mexico,202006,201.0,199.0,30.0,40.0
Vietnam,202006,23.0,81.0,1.0,13.0
Uruguay,202006,7.0,38.0,0.0,3.0
South Korea,202006,1280.0,410.0,73.0,38.0
Taiwan,202006,455.0,234.0,36.0,23.0
South Africa,202006,104.0,202.0,19.0,38.0
Ireland,202006,156.0,234.0,27.0,31.0
Nicaragua,202006,0.0,0.0,0.0,0.0
Peru,202006,23.0,104.0,16.0,29.0
Sri Lanka,202006,15.0,23.0,2.0,4.0
Indonesia,202006,34.0,57.0,12.0,14.0
Bolivia,202006,1.0,8.0,0.0,2.0
New Zealand,202006,128.0,179.0,5.0,30.0
Saudi Arabia,202006,113.0,303.0,31.0,49.0
Nigeria,202006,57.0,79.0,14.0,17.0
Uganda,202006,12.0,46.0,2.0,10.0
Tanzania,202006,12.0,42.0,1.0,4.0
Slovakia,202006,42.0,54.0,0.0,1.0
Costa Rica,202006,0.0,15.0,0.0,3.0
Lebanon,202006,34.0,57.0,3.0,12.0
United Arab Emirates,202006,21.0,55.0,8.0,14.0
Jersey,202006,20.0,20.0,7.0,8.0
Argentina,202006,92.0,159.0,13.0,19.0
Moldova,202006,0.0,3.0,0.0,0.0
Hungary,202006,101.0,127.0,5.0,8.0
Malaysia,202006,113.0,173.0,6.0,30.0
Jordan,202006,27.0,41.0,2.0,9.0
Georgia,202006,45.0,38.0,8.0,13.0
Bangladesh,202006,23.0,63.0,13.0,32.0
Luxembourg,202006,4.0,20.0,1.0,5.0
Cyprus,202006,6.0,39.0,2.0,1.0
Thailand,202006,170.0,167.0,10.0,17.0
Honduras,202006,0.0,7.0,0.0,2.0
Egypt,202006,241.0,183.0,21.0,27.0
Estonia,202006,8.0,35.0,1.0,8.0
Latvia,202006,9.0,14.0,0.0,0.0
Kuwait,202006,10.0,18.0,4.0,6.0
Nepal,202006,10.0,31.0,11.0,12.0
Burkina Faso,202006,1.0,14.0,1.0,0.0
Liberia,202006,0.0,3.0,0.0,0.0
Slovenia,202006,44.0,60.0,2.0,8.0
Ethiopia,202006,69.0,58.0,10.0,7.0
Cameroon,202006,10.0,29.0,4.0,6.0
Uzbekistan,202006,1.0,2.0,0.0,1.0
Bulgaria,202006,16.0,32.0,0.0,5.0
Croatia,202006,33.0,63.0,4.0,5.0
Ukraine,202006,13.0,50.0,0.0,6.0
Czechia,202006,3.0,3.0,1.0,0.0
Pakistan,202006,65.0,193.0,23.0,40.0
Dominica,202006,1.0,0.0,0.0,0.0
Qatar,202006,26.0,61.0,11.0,11.0
Algeria,202006,10.0,25.0,1.0,4.0
Iceland,202006,8.0,28.0,0.0,2.0
Myanmar,202006,0.0,5.0,0.0,1.0
New Caledonia,202006,0.0,1.0,0.0,0.0
Tunisia,202006,24.0,37.0,6.0,8.0
Kyrgyzstan,202006,1.0,6.0,0.0,0.0
Zambia,202006,1.0,17.0,0.0,5.0
Cuba,202006,2.0,15.0,1.0,2.0
Fiji,202006,1.0,4.0,0.0,2.0
French Polynesia,202006,0.0,2.0,0.0,0.0
Ghana,202006,17.0,46.0,3.0,8.0
Philippines,202006,11.0,50.0,6.0,8.0
Grenada,202006,3.0,8.0,0.0,1.0
Ecuador,202006,9.0,29.0,4.0,8.0
Rwanda,202006,1.0,13.0,0.0,4.0
Venezuela,202006,6.0,9.0,1.0,2.0
Kenya,202006,20.0,89.0,4.0,12.0
Niger,202006,0.0,4.0,0.0,1.0
Chad,202006,0.0,2.0,0.0,1.0
Mali,202006,1.0,16.0,0.0,3.0
Afghanistan,202006,2.0,6.0,0.0,1.0
Oman,202006,10.0,18.0,2.0,6.0
North Macedonia,202006,1.0,4.0,0.0,0.0
Botswana,202006,0.0,13.0,0.0,2.0
Zimbabwe,202006,2.0,23.0,0.0,3.0
Benin,202006,0.0,10.0,0.0,3.0
Haiti,202006,0.0,2.0,0.0,2.0
Sierra Leone,202006,0.0,6.0,0.0,1.0
Mongolia,202006,0.0,4.0,0.0,2.0
Senegal,202006,1.0,12.0,2.0,1.0
Laos,202006,0.0,2.0,0.0,0.0
Kazakhstan,202006,7.0,22.0,0.0,2.0
Azerbaijan,202006,0.0,5.0,0.0,0.0
Sudan,202006,7.0,16.0,3.0,4.0
Tonga,202006,0.0,0.0,0.0,0.0
Guatemala,202006,1.0,7.0,0.0,4.0
Namibia,202006,1.0,3.0,0.0,1.0
Angola,202006,0.0,2.0,0.0,0.0
Iraq,202006,9.0,23.0,1.0,6.0
Panama,202006,3.0,9.0,0.0,3.0
Cambodia,202006,0.0,16.0,0.0,1.0
Montenegro,202006,0.0,2.0,0.0,0.0
Democratic Republic of the Congo,202006,0.0,5.0,0.0,2.0
Syria,202006,8.0,3.0,1.0,1.0
Guinea,202006,1.0,15.0,0.0,7.0
Malawi,202006,3.0,25.0,1.0,4.0
Malta,202006,2.0,4.0,0.0,1.0
Belarus,202006,4.0,17.0,1.0,0.0
Greenland,202006,0.0,0.0,0.0,0.0
Monaco,202006,1.0,6.0,0.0,1.0
Brunei,202006,0.0,6.0,0.0,2.0
Bahrain,202006,4.0,8.0,1.0,1.0
Barbados,202006,1.0,1.0,1.0,1.0
Republic of the Congo,202006,0.0,1.0,0.0,0.0
Mauritius,202006,0.0,9.0,1.0,1.0
Tajikistan,202006,0.0,0.0,0.0,0.0
Armenia,202006,4.0,11.0,0.0,3.0
Macao,202006,1.0,2.0,0.0,0.0
Gambia,202006,0.0,6.0,2.0,2.0
Burundi,202006,0.0,3.0,0.0,0.0
Cabo Verde,202006,0.0,3.0,0.0,0.0
Madagascar,202006,7.0,6.0,0.0,0.0
Paraguay,202006,2.0,7.0,0.0,1.0
French Guiana,202006,0.0,4.0,1.0,0.0
Togo,202006,2.0,2.0,0.0,3.0
Samoa,202006,0.0,4.0,0.0,0.0
Dominican Republic,202006,0.0,4.0,0.0,1.0
Saint Lucia,202006,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,202006,0.0,3.0,0.0,0.0
Somalia,202006,0.0,1.0,0.0,3.0
Trinidad and Tobago,202006,0.0,2.0,0.0,0.0
Gabon,202006,1.0,4.0,0.0,0.0
Lesotho,202006,0.0,2.0,0.0,1.0
GuineaBissau,202006,0.0,1.0,0.0,0.0
Bhutan,202006,0.0,3.0,0.0,2.0
Liechtenstein,202006,0.0,0.0,0.0,1.0
Yemen,202006,0.0,7.0,0.0,0.0
Jamaica,202006,1.0,9.0,0.0,3.0
Reunion,202006,0.0,1.0,0.0,0.0
Libya,202006,0.0,3.0,1.0,0.0
Guadeloupe,202006,0.0,0.0,0.0,0.0
Palestinian Territory,202006,1.0,0.0,0.0,1.0
Albania,202006,1.0,5.0,0.0,0.0
Mauritania,202006,0.0,0.0,0.0,1.0
El Salvador,202006,0.0,2.0,0.0,0.0
Belize,202006,0.0,1.0,0.0,0.0
Faroe Islands,202006,0.0,1.0,0.0,0.0
Central African Republic,202006,0.0,0.0,0.0,0.0
Curacao,202006,0.0,1.0,0.0,1.0
Seychelles,202006,0.0,4.0,0.0,0.0
Turkmenistan,202006,0.0,0.0,0.0,0.0
Maldives,202006,0.0,0.0,0.0,0.0
San Marino,202006,0.0,0.0,0.0,1.0
Ivory Coast,202006,0.0,0.0,0.0,0.0
Suriname,202006,1.0,1.0,0.0,0.0
Eritrea,202006,0.0,0.0,0.0,0.0
Cayman Islands,202006,0.0,0.0,0.0,0.0
Guyana,202006,0.0,0.0,0.0,0.0
Bahamas,202006,0.0,0.0,0.0,0.0
Turks and Caicos Islands,202006,0.0,0.0,0.0,0.0
Palau,202006,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,202006,0.0,0.0,0.0,0.0
Antigua and Barbuda,202006,0.0,1.0,0.0,1.0
Djibouti,202006,0.0,0.0,0.0,0.0
Martinique,202006,0.0,0.0,0.0,0.0
Solomon Islands,202006,0.0,4.0,0.0,1.0
Bermuda,202006,0.0,0.0,0.0,0.0
Andorra,202006,0.0,0.0,0.0,0.0
Tuvalu,202006,0.0,0.0,0.0,0.0
Vatican,202006,0.0,0.0,0.0,0.0
Sint Maarten,202006,0.0,1.0,0.0,0.0
Gibraltar,202006,0.0,0.0,0.0,0.0
Isle of Man,202006,0.0,0.0,0.0,0.0
Aland Islands,202006,0.0,1.0,0.0,0.0
Aruba,202006,0.0,1.0,0.0,0.0
Portugal,202007,151.0,280.0,19.0,26.0
Australia,202007,900.0,1002.0,71.0,99.0
France,202007,662.0,1140.0,109.0,125.0
Netherlands,202007,565.0,765.0,40.0,79.0
United States,202007,7593.0,5790.0,983.0,706.0
China,202007,7451.0,2068.0,382.0,176.0
